"		202",양평,2020.5.23,68.4,39
"		202",양평,2020.5.24,78.3,58
"		202",양평,2020.5.25,86.3,72
"		202",양평,2020.5.26,80.1,44
"		202",양평,2020.5.27,62.4,28
"		202",양평,2020.5.28,66.3,37
"		202",양평,2020.5.29,66.4,34
"		202",양평,2020.5.30,60.4,23
"		202",양평,2020.5.31,64.1,35
"		202",양평,2020.6.1,59.9,32
"		202",양평,2020.6.2,71.1,43
"		202",양평,2020.6.3,73.5,51
"		202",양평,2020.6.4,74.8,44
"		202",양평,2020.6.5,67.3,39
"		202",양평,2020.6.6,64.4,38
"		202",양평,2020.6.7,66.6,52
"		202",양평,2020.6.8,66.3,43
"		202",양평,2020.6.9,59.5,29
"		202",양평,2020.6.10,69.4,39
"		202",양평,2020.6.11,67.9,36
"		202",양평,2020.6.12,77.1,51
"		202",양평,2020.6.13,68.3,31
"		202",양평,2020.6.14,74.8,42
"		202",양평,2020.6.15,65.6,35
"		202",양평,2020.6.16,64.6,37
"		202",양평,2020.6.17,67.1,46
"		202",양평,2020.6.18,72,57
"		202",양평,2020.6.19,66.6,46
"		202",양평,2020.6.20,66.3,45
"		202",양평,2020.6.21,63.6,35
"		202",양평,2020.6.22,61.5,27
"		202",양평,2020.6.23,65.4,40
"		202",양평,2020.6.24,88.3,62
"		202",양평,2020.6.25,92.6,80
"		202",양평,2020.6.26,79.4,56
"		202",양평,2020.6.27,77.3,55
"		202",양평,2020.6.28,71.3,41
"		202",양평,2020.6.29,82.3,65
"		202",양평,2020.6.30,76.5,59
"		202",양평,2020.7.1,84.8,68
"		202",양평,2020.7.2,75.4,43
"		202",양평,2020.7.3,69.9,47
"		202",양평,2020.7.4,69.9,42
"		202",양평,2020.7.5,74.5,51
"		202",양평,2020.7.6,72.8,49
"		202",양평,2020.7.7,73.9,56
"		202",양평,2020.7.8,75.6,41
"		202",양평,2020.7.9,72.5,44
"		202",양평,2020.7.10,73.1,57
"		202",양평,2020.7.11,67.1,49
"		202",양평,2020.7.12,78.9,66
"		202",양평,2020.7.13,90.9,79
"		202",양평,2020.7.14,78.4,61
"		202",양평,2020.7.15,78,54
"		202",양평,2020.7.16,79,51
"		202",양평,2020.7.17,82.3,46
"		202",양평,2020.7.18,79.4,49
"		202",양평,2020.7.19,85.5,75
"		202",양평,2020.7.20,86.8,76
"		202",양평,2020.7.21,78.5,49
"		202",양평,2020.7.22,93,81
"		202",양평,2020.7.23,92.6,84
"		202",양평,2020.7.24,71.4,61
"		202",양평,2020.7.25,69.5,58
"		202",양평,2020.7.26,74.4,52
"		202",양평,2020.7.27,89.1,77
"		202",양평,2020.7.28,93.3,78
"		202",양평,2020.7.29,97,86
"		202",양평,2020.7.30,90.6,70
"		202",양평,2020.7.31,87.9,68
"		202",양평,2020.8.1,96.6,80
"		202",양평,2020.8.2,98.4,90
"		202",양평,2020.8.3,97.9,89
"		202",양평,2020.8.4,93,68
"		202",양평,2020.8.5,98.8,92
"		202",양평,2020.8.6,90.4,71
"		202",양평,2020.8.7,94.1,80
"		202",양평,2020.8.8,96,82
"		202",양평,2020.8.9,98.9,94
"		202",양평,2020.8.10,94.3,81
"		202",양평,2020.8.11,96.4,83
"		202",양평,2020.8.12,90.8,66
"		202",양평,2020.8.13,90.1,73
"		202",양평,2020.8.14,87.1,70
"		202",양평,2020.8.15,97.3,89
"		202",양평,2020.8.16,86.4,61
"		202",양평,2020.8.17,84.6,62
"		202",양평,2020.8.18,82.9,55
"		202",양평,2020.8.19,83.8,57
"		202",양평,2020.8.20,82,59
"		202",양평,2020.8.21,85.6,64
"		202",양평,2020.8.22,89.9,71
"		202",양평,2020.8.23,85.9,61
"		202",양평,2020.8.24,82.1,60
"		202",양평,2020.8.25,80.9,51
"		202",양평,2020.8.26,73.4,51
"		202",양평,2020.8.27,84.6,63
"		202",양평,2020.8.28,88,62
"		202",양평,2020.8.29,94.1,71
"		202",양평,2020.8.30,92.4,70
"		202",양평,2020.8.31,81.3,63
"		202",양평,2020.9.1,79.1,62
"		202",양평,2020.9.2,96.5,80
"		202",양평,2020.9.3,79.5,57
"		202",양평,2020.9.4,74.1,38
"		202",양평,2020.9.5,86.8,62
"		202",양평,2020.9.6,86,60
"		202",양평,2020.9.7,85.5,71
"		202",양평,2020.9.8,68.4,44
"		202",양평,2020.9.9,90.4,63
"		202",양평,2020.9.10,87.4,60
"		202",양평,2020.9.11,80,49
"		202",양평,2020.9.12,86.5,67
"		202",양평,2020.9.13,77.1,52
"		202",양평,2020.9.14,85.3,54
"		202",양평,2020.9.15,83.5,51
"		202",양평,2020.9.16,92.5,77
"		202",양평,2020.9.17,82.5,50
"		202",양평,2020.9.18,74.4,32
"		202",양평,2020.9.19,77.6,27
"		202",양평,2020.9.20,70,29
"		202",양평,2020.9.21,75.6,35
"		202",양평,2020.9.22,69,41
"		202",양평,2020.9.23,68.9,50
"		202",양평,2020.9.24,63.1,48
"		202",양평,2020.9.25,69.3,48
"		202",양평,2020.9.26,72.9,45
"		202",양평,2020.9.27,78.1,46
"		202",양평,2020.9.28,79.6,36
"		202",양평,2020.9.29,79.9,48
"		202",양평,2020.9.30,80.3,48
"		202",양평,2020.10.1,78.9,54
"		202",양평,2020.10.2,81.9,52
"		202",양평,2020.10.3,87.4,65
"		202",양평,2020.10.4,71.6,40
"		202",양평,2020.10.5,63.1,37
"		202",양평,2020.10.6,69.9,28
"		202",양평,2020.10.7,68.3,22
"		202",양평,2020.10.8,64.5,29
"		202",양평,2020.10.9,63.9,37
"		202",양평,2020.10.10,74.1,41
"		202",양평,2020.10.11,78.3,50
